Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",9844,7990,1716,20,23,0,95
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",10081,8196,1736,25,23,0,101
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",106,94,10,1,0,0,1
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",4773,3943,756,14,12,0,48
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",4879,4037,766,15,12,0,49
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",144,120,14,5,0,0,5
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",4977,3958,941,11,15,0,52
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",5121,4078,955,16,15,0,57
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",250,214,24,6,0,0,6
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",9750,7901,1697,25,27,0,100
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",10000,8115,1721,31,27,0,106
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",115,97,10,3,0,0,5
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",4753,3916,761,14,12,0,50
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",4868,4013,771,17,12,0,55
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",166,139,17,5,0,0,5
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",4899,3907,922,11,17,0,42
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",5065,4046,939,16,17,0,47
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",281,236,27,8,0,0,10
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",9652,7823,1683,25,29,0,92
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",9933,8059,1710,33,29,0,102
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",120,102,11,3,0,0,4
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",4704,3884,733,17,14,0,56
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",4824,3986,744,20,14,0,60
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",168,134,22,7,0,0,5
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",4902,3908,916,13,17,0,48
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",5070,4042,938,20,17,0,53
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",288,236,33,10,0,0,9
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22021,22021,"Caldwell Parish, Louisiana",9606,7792,1649,30,31,0,104
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US22021,22021,"Caldwell Parish, Louisiana",9894,8028,1682,40,31,0,113
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",84,80,0,1,0,0,3
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3360,3259,55,20,6,0,20
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3444,3339,55,21,6,0,23
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",70,65,0,2,0,0,3
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3325,3227,64,13,0,0,21
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3395,3292,64,15,0,0,24
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",154,145,0,3,0,0,6
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",6685,6486,119,33,6,0,41
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",6839,6631,119,36,6,0,47
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",84,80,0,1,0,0,3
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3360,3259,55,20,6,0,20
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3444,3339,55,21,6,0,23
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",71,66,0,2,0,0,3
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3344,3229,81,13,0,0,21
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3415,3295,81,15,0,0,24
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",155,146,0,3,0,0,6
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",6704,6488,136,33,6,0,41
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",6859,6634,136,36,6,0,47
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",94,90,0,1,0,0,3
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3378,3245,85,20,6,0,22
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3472,3335,85,21,6,0,25
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",71,65,0,3,0,0,3
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3356,3212,109,14,0,0,21
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3427,3277,109,17,0,0,24
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",165,155,0,4,0,0,6
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",6734,6457,194,34,6,0,43
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",6899,6612,194,38,6,0,49
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",105,100,0,1,0,0,4
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3255,3130,76,20,9,0,20
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3360,3230,76,21,9,0,24
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",83,75,2,3,0,0,3
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3242,3092,107,17,1,0,25
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3325,3167,109,20,1,0,28
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",188,175,2,4,0,0,7
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",6497,6222,183,37,10,0,45
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",6685,6397,185,41,10,0,52
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",111,101,2,1,0,0,7
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3228,3081,97,18,10,0,22
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3339,3182,99,19,10,0,29
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",96,88,2,3,0,0,3
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3188,3026,113,18,3,0,28
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3284,3114,115,21,3,0,31
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",207,189,4,4,0,0,10
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",6416,6107,210,36,13,0,50
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",6623,6296,214,40,13,0,60
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",122,115,1,1,0,1,4
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3233,3072,103,18,8,0,32
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3355,3187,104,19,8,1,36
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",109,100,3,3,1,0,2
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3215,3032,132,17,2,0,32
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3324,3132,135,20,3,0,34
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",231,215,4,4,1,1,6
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",6448,6104,235,35,10,0,64
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",6679,6319,239,39,11,1,70
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",121,114,1,1,0,1,4
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3219,3051,107,21,9,0,31
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3340,3165,108,22,9,1,35
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",123,114,3,3,1,0,2
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",3216,2999,166,18,1,0,32
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",3339,3113,169,21,2,0,34
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",244,228,4,4,1,1,6
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22023,22023,"Cameron Parish, Louisiana",6435,6050,273,39,10,0,63
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US22023,22023,"Cameron Parish, Louisiana",6679,6278,277,43,11,1,69
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",42,34,5,1,0,0,2
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",4860,3379,1435,14,2,0,30
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",4902,3413,1440,15,2,0,32
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",48,40,7,0,0,0,1
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",5457,3569,1838,19,1,0,30
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",5505,3609,1845,19,1,0,31
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",90,74,12,1,0,0,3
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",10317,6948,3273,33,3,0,60
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",10407,7022,3285,34,3,0,63
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",42,34,5,1,0,0,2
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",4860,3379,1435,14,2,0,30
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",4902,3413,1440,15,2,0,32
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",48,40,7,0,0,0,1
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",5457,3569,1838,19,1,0,30
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",5505,3609,1845,19,1,0,31
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",90,74,12,1,0,0,3
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",10317,6948,3273,33,3,0,60
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",10407,7022,3285,34,3,0,63
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",44,37,4,1,0,0,2
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",4844,3365,1430,14,2,0,33
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",4888,3402,1434,15,2,0,35
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",48,39,7,0,0,0,2
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",5444,3551,1839,20,1,0,33
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",5492,3590,1846,20,1,0,35
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",92,76,11,1,0,0,4
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",10288,6916,3269,34,3,0,66
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",10380,6992,3280,35,3,0,70
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",47,40,4,1,0,0,2
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",4818,3363,1400,16,3,0,36
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",4865,3403,1404,17,3,0,38
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",55,46,7,0,0,0,2
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",5397,3519,1814,23,1,0,40
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",5452,3565,1821,23,1,0,42
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",102,86,11,1,0,0,4
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",10215,6882,3214,39,4,0,76
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",10317,6968,3225,40,4,0,80
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",54,47,4,0,0,0,3
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",4759,3296,1406,14,4,1,38
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",4813,3343,1410,14,4,1,41
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",60,49,6,0,0,0,5
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",5377,3452,1859,21,1,0,44
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",5437,3501,1865,21,1,0,49
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",114,96,10,0,0,0,8
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",10136,6748,3265,35,5,1,82
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",10250,6844,3275,35,5,1,90
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",59,53,4,0,0,0,2
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",4749,3302,1385,18,4,1,39
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",4808,3355,1389,18,4,1,41
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",68,56,6,0,1,0,5
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",5390,3451,1864,22,1,0,52
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",5458,3507,1870,22,2,0,57
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",127,109,10,0,1,0,7
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",10139,6753,3249,40,5,1,91
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",10266,6862,3259,40,6,1,98
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",59,53,4,0,0,0,2
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",4701,3251,1384,20,4,1,41
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",4760,3304,1388,20,4,1,43
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",73,61,6,0,1,0,5
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",5318,3371,1871,22,1,0,53
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",5391,3432,1877,22,2,0,58
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",132,114,10,0,1,0,7
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22025,22025,"Catahoula Parish, Louisiana",10019,6622,3255,42,5,1,94
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US22025,22025,"Catahoula Parish, Louisiana",10151,6736,3265,42,6,1,101
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",87,58,16,2,0,0,11
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7497,3776,3604,35,22,0,60
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7584,3834,3620,37,22,0,71
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",84,59,14,2,2,0,7
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9527,4309,5107,24,17,1,69
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9611,4368,5121,26,19,1,76
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",171,117,30,4,2,0,18
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",17024,8085,8711,59,39,1,129
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",17195,8202,8741,63,41,1,147
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",87,58,16,2,0,0,11
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7497,3776,3604,35,22,0,60
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7584,3834,3620,37,22,0,71
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",84,59,14,2,2,0,7
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9527,4309,5107,24,17,1,69
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9611,4368,5121,26,19,1,76
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",171,117,30,4,2,0,18
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",17024,8085,8711,59,39,1,129
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",17195,8202,8741,63,41,1,147
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",87,58,16,2,0,0,11
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7456,3757,3579,37,22,0,61
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7543,3815,3595,39,22,0,72
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",83,59,13,2,2,0,7
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9529,4305,5105,26,19,1,73
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9612,4364,5118,28,21,1,80
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",170,117,29,4,2,0,18
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",16985,8062,8684,63,41,1,134
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",17155,8179,8713,67,43,1,152
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",101,71,18,2,0,0,10
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",7337,3722,3476,42,27,0,70
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",7438,3793,3494,44,27,0,80
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",98,73,13,2,2,0,8
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",9417,4229,5045,26,35,1,81
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US22027,22027,"Claiborne Parish, Louisiana",9515,4302,5058,28,37,1,89
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US22027,22027,"Claiborne Parish, Louisiana",199,144,31,4,2,0,18
